utterance_id,text,label,split,Dialogue_ID,Utterance_ID,audio_path,video_embedding_path,state_path,has_text,has_audio,has_video,state_source
d337_u15,No. Sorry man.,sad,train,337,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia337_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia337_utt15.npy,data/processed/MELD_state_embeddings_fixed\d337_u15.npy,True,True,False,text_audio
d337_u17,"Well, I’m sure they’re still somewhere here in the hotel. I’ll-I’ll help you look for them.",neutral,train,337,17,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia337_utt17.wav,data\processed\MELD_video_embeddings_arcface\train\dia337_utt17.npy,data/processed/MELD_state_embeddings_fixed\d337_u17.npy,True,True,False,text_audio
d337_u18,Great.,angry,train,337,18,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia337_utt18.wav,data\processed\MELD_video_embeddings_arcface\train\dia337_utt18.npy,data/processed/MELD_state_embeddings_fixed\d337_u18.npy,True,True,False,text_audio
d337_u19,In-in three minutes.,neutral,train,337,19,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia337_utt19.wav,data\processed\MELD_video_embeddings_arcface\train\dia337_utt19.npy,data/processed/MELD_state_embeddings_fixed\d337_u19.npy,True,True,False,text_audio
d338_u0,"Uhh, Rachel, my parents",neutral,train,338,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt0.npy,data/processed/MELD_state_embeddings_fixed\d338_u0.npy,True,True,False,text_audio
d338_u1,Ohh! It’s so nice to meet you.  Hello.,happy,train,338,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt1.npy,data/processed/MELD_state_embeddings_fixed\d338_u1.npy,True,True,False,text_audio
d338_u2,"Hello. Well, Joshua, that $500 was for groceries.",neutral,train,338,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt2.npy,data/processed/MELD_state_embeddings_fixed\d338_u2.npy,True,True,False,text_audio
d338_u4,"This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is.",happy,train,338,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt4.npy,data/processed/MELD_state_embeddings_fixed\d338_u4.npy,True,True,False,text_audio
d338_u5,"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",neutral,train,338,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt5.npy,data/processed/MELD_state_embeddings_fixed\d338_u5.npy,True,True,False,text_audio
d338_u6,"It’s-it’s, they’re-they’re wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",neutral,train,338,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt6.npy,data/processed/MELD_state_embeddings_fixed\d338_u6.npy,True,True,False,text_audio
d338_u7,Maybe in L.A?,neutral,train,338,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt7.npy,data/processed/MELD_state_embeddings_fixed\d338_u7.npy,True,True,False,text_audio
d338_u8,Yes!,happy,train,338,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt8.npy,data/processed/MELD_state_embeddings_fixed\d338_u8.npy,True,True,False,text_audio
d338_u9,There you go.,neutral,train,338,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt9.npy,data/processed/MELD_state_embeddings_fixed\d338_u9.npy,True,True,False,text_audio
d338_u10,"So, have you kids eaten yet?",neutral,train,338,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt10.npy,data/processed/MELD_state_embeddings_fixed\d338_u10.npy,True,True,False,text_audio
d338_u11,"Well, we were going to do that after—I mean umm, next.",neutral,train,338,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt11.npy,data/processed/MELD_state_embeddings_fixed\d338_u11.npy,True,True,False,text_audio
d338_u12,"Well, we’re starving, why don’t we all go get something to eat?",neutral,train,338,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt12.npy,data/processed/MELD_state_embeddings_fixed\d338_u12.npy,True,True,False,text_audio
d338_u13,"Oh, yeah, well… Yeah, no use wasting this baby, just lyin’ around the house.",neutral,train,338,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt13.npy,data/processed/MELD_state_embeddings_fixed\d338_u13.npy,True,True,False,text_audio
d338_u14,So… We go eat.,neutral,train,338,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt14.npy,data/processed/MELD_state_embeddings_fixed\d338_u14.npy,True,True,False,text_audio
d338_u15,Yes.,neutral,train,338,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt15.npy,data/processed/MELD_state_embeddings_fixed\d338_u15.npy,True,True,False,text_audio
d338_u16,"You’ll wear that. We’ll be eating, and of course, you’ll be wearing that.",neutral,train,338,16,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia338_utt16.wav,data\processed\MELD_video_embeddings_arcface\train\dia338_utt16.npy,data/processed/MELD_state_embeddings_fixed\d338_u16.npy,True,True,False,text_audio
d339_u0,Well I guess I should’ve thought about my wife and kids before I talked back to chef Geller!,neutral,train,339,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia339_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia339_utt0.npy,data/processed/MELD_state_embeddings_fixed\d339_u0.npy,True,True,False,text_audio
d339_u1,Thanks.,neutral,train,339,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia339_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia339_utt1.npy,data/processed/MELD_state_embeddings_fixed\d339_u1.npy,True,True,False,text_audio
d339_u3,Enough!,angry,train,339,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia339_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia339_utt3.npy,data/processed/MELD_state_embeddings_fixed\d339_u3.npy,True,True,False,text_audio
d339_u4,Lean lean lean,happy,train,339,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia339_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia339_utt4.npy,data/processed/MELD_state_embeddings_fixed\d339_u4.npy,True,True,False,text_audio
d340_u0,Let me see that.,neutral,train,340,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia340_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia340_utt0.npy,data/processed/MELD_state_embeddings_fixed\d340_u0.npy,True,True,False,text_audio
d341_u0,This one right here.,neutral,train,341,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia341_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia341_utt0.npy,data/processed/MELD_state_embeddings_fixed\d341_u0.npy,True,True,False,text_audio
d342_u0,Triskaidekaphobia.,neutral,train,342,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt0.npy,data/processed/MELD_state_embeddings_fixed\d342_u0.npy,True,True,False,text_audio
d342_u1,The fear of,neutral,train,342,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt1.npy,data/processed/MELD_state_embeddings_fixed\d342_u1.npy,True,True,False,text_audio
d342_u2,"No! No, fear of the number 13.",neutral,train,342,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt2.npy,data/processed/MELD_state_embeddings_fixed\d342_u2.npy,True,True,False,text_audio
d342_u3,"It’s possible, they have really sharp edges.",neutral,train,342,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt3.npy,data/processed/MELD_state_embeddings_fixed\d342_u3.npy,True,True,False,text_audio
d342_u4,"All right Chandler, you’re up.",neutral,train,342,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt4.npy,data/processed/MELD_state_embeddings_fixed\d342_u4.npy,True,True,False,text_audio
d342_u5,"Wait a minute, I-I believe I’m entitled to use my Angel Pass for a free turn?",happy,train,342,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt5.npy,data/processed/MELD_state_embeddings_fixed\d342_u5.npy,True,True,False,text_audio
d342_u6,This game makes no sense!,angry,train,342,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt6.npy,data/processed/MELD_state_embeddings_fixed\d342_u6.npy,True,True,False,text_audio
d342_u7,Y’know what? You’re just upset because you’re losing.,happy,train,342,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt7.npy,data/processed/MELD_state_embeddings_fixed\d342_u7.npy,True,True,False,text_audio
d342_u8,"Oh come on Ross, I think we’re all losers here.",neutral,train,342,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt8.npy,data/processed/MELD_state_embeddings_fixed\d342_u8.npy,True,True,False,text_audio
d342_u9,"All right. Chandler, you can either spin the wheel or pick a Google card.",neutral,train,342,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt9.npy,data/processed/MELD_state_embeddings_fixed\d342_u9.npy,True,True,False,text_audio
d342_u10,Let me think. Let me think—Oh! I don’t care.,angry,train,342,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt10.npy,data/processed/MELD_state_embeddings_fixed\d342_u10.npy,True,True,False,text_audio
d342_u11,You-you must choose Mr. Bing.,neutral,train,342,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt11.npy,data/processed/MELD_state_embeddings_fixed\d342_u11.npy,True,True,False,text_audio
d342_u12,"Either, it makes no difference.",neutral,train,342,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt12.npy,data/processed/MELD_state_embeddings_fixed\d342_u12.npy,True,True,False,text_audio
d342_u13,"Choose, you jackass!",angry,train,342,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt13.npy,data/processed/MELD_state_embeddings_fixed\d342_u13.npy,True,True,False,text_audio
d342_u14,I’ll take a card.,neutral,train,342,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt14.npy,data/processed/MELD_state_embeddings_fixed\d342_u14.npy,True,True,False,text_audio
d342_u15,"Okay, you picked the Gimmie card! You get all of Ross’s points!",happy,train,342,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt15.npy,data/processed/MELD_state_embeddings_fixed\d342_u15.npy,True,True,False,text_audio
d342_u17,This game is kinda fun.,happy,train,342,17,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt17.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt17.npy,data/processed/MELD_state_embeddings_fixed\d342_u17.npy,True,True,False,text_audio
d342_u18,You don’t think it’s a little crazy that you get all my points just ‘cause you,neutral,train,342,18,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt18.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt18.npy,data/processed/MELD_state_embeddings_fixed\d342_u18.npy,True,True,False,text_audio
d342_u19,I don’t think the contestants are supposed to speak to each other.,neutral,train,342,19,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia342_utt19.wav,data\processed\MELD_video_embeddings_arcface\train\dia342_utt19.npy,data/processed/MELD_state_embeddings_fixed\d342_u19.npy,True,True,False,text_audio
d344_u0,Very funny Ross!,happy,train,344,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt0.npy,data/processed/MELD_state_embeddings_fixed\d344_u0.npy,True,True,False,text_audio
d344_u1,Very life-like and funny.,neutral,train,344,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt1.npy,data/processed/MELD_state_embeddings_fixed\d344_u1.npy,True,True,False,text_audio
d344_u2,Okay.,neutral,train,344,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt2.npy,data/processed/MELD_state_embeddings_fixed\d344_u2.npy,True,True,False,text_audio
d344_u3,"Oh no-no-no, I wasn't waving at you lady.",neutral,train,344,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt3.npy,data/processed/MELD_state_embeddings_fixed\d344_u3.npy,True,True,False,text_audio
d344_u6,"Get in there man! Flirt back, mix it up!",happy,train,344,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt6.npy,data/processed/MELD_state_embeddings_fixed\d344_u6.npy,True,True,False,text_audio
d344_u7,"Yeah, I-I-I'm down with that.",happy,train,344,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt7.npy,data/processed/MELD_state_embeddings_fixed\d344_u7.npy,True,True,False,text_audio
d344_u9,How  you  a-doin'?,neutral,train,344,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt9.npy,data/processed/MELD_state_embeddings_fixed\d344_u9.npy,True,True,False,text_audio
d344_u11,She's waving me over.,happy,train,344,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt11.npy,data/processed/MELD_state_embeddings_fixed\d344_u11.npy,True,True,False,text_audio
d344_u12,"Okay, I-I-I'll be right over.",happy,train,344,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt12.npy,data/processed/MELD_state_embeddings_fixed\d344_u12.npy,True,True,False,text_audio
d344_u13,"Let's see, she's on the third floor",neutral,train,344,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia344_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia344_utt13.npy,data/processed/MELD_state_embeddings_fixed\d344_u13.npy,True,True,False,text_audio
d345_u0,Hey!,neutral,train,345,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia345_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia345_utt0.npy,data/processed/MELD_state_embeddings_fixed\d345_u0.npy,True,True,False,text_audio
d345_u1,Hey!,neutral,train,345,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia345_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia345_utt1.npy,data/processed/MELD_state_embeddings_fixed\d345_u1.npy,True,True,False,text_audio
d345_u2,"Oh honey, I'm so sorry, you were right, this feels great!",happy,train,345,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia345_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia345_utt2.npy,data/processed/MELD_state_embeddings_fixed\d345_u2.npy,True,True,False,text_audio
d345_u3,"See? And you don't care if people are staring, it's just for a second cause then you're gone!",neutral,train,345,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia345_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia345_utt3.npy,data/processed/MELD_state_embeddings_fixed\d345_u3.npy,True,True,False,text_audio
d345_u4,Gone! I mean its amazing Pheebs. I feel so free and so graceful.  Hey! Look out for the horse! Sorry!,happy,train,345,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia345_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia345_utt4.npy,data/processed/MELD_state_embeddings_fixed\d345_u4.npy,True,True,False,text_audio
d346_u0,"Oh come on guys, it’s not like I moved to Europe! I just moved across the hall! And",happy,train,346,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia346_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia346_utt0.npy,data/processed/MELD_state_embeddings_fixed\d346_u0.npy,True,True,False,text_audio
d346_u3,We’re supposed to meet my parents in 15 minutes.,neutral,train,346,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia346_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia346_utt3.npy,data/processed/MELD_state_embeddings_fixed\d346_u3.npy,True,True,False,text_audio
